"","pmid","from","to"
"85709","24970842","-2247740756677554600","-8288128845339267941"
"85710","24970842","-2247740756677554600","-7095686043771473932"
"85711","24970842","-2247740756677554600","-6696461531989859406"
"85712","24970842","-2247740756677554600","-6913349843133096877"
"85762","25399948","1749452455215026717","7414462408131222427"
"85763","25399948","1333852283375655547","7414462408131222427"
"85857","25842225","-2195239801625226879","-4714617355573546259"
"85858","25842225","1037369510078157027","6276761607579942995"
"85859","25842225","3413271832145489210","6276761607579942995"
"85860","25842225","1916558508606028291","5577587510836290992"
"85861","25842225","8531364653719619495","5577587510836290992"
"85862","25842225","1916558508606028291","-967656135774962799"
"85863","25842225","8531364653719619495","-8641360931547659480"
"85864","25842225","1916558508606028291","-8641360931547659480"
"86041","26202935","-1051670365943237645","-351414975248686659"
"86042","26202935","-2531875720891133112","-6426247625480517468"
"86043","26202935","-295189560292007993","-7329013516749237851"
"86044","26202935","-1051670365943237645","8519529802599800317"
"86167","26436839","-7779356272733434204","-6062301466658722281"
"86168","26436839","-7545347992112963689","-6062301466658722281"
"86169","26436839","-7779356272733434204","2117614411314153225"
"86170","26436839","-7545347992112963689","2117614411314153225"
"86171","26436839","-7779356272733434204","-276336835364704630"
"86172","26436839","-7545347992112963689","-276336835364704630"
"86173","26436839","-7779356272733434204","-2786788462102793618"
"86174","26436839","-7545347992112963689","-2786788462102793618"
"86175","26436839","-7779356272733434204","752595526336209770"
"86176","26436839","-7545347992112963689","752595526336209770"
"86177","26436839","-7779356272733434204","3785780848477786762"
"86178","26436839","-7545347992112963689","3785780848477786762"
"86179","26436839","-7779356272733434204","-8452105667297239800"
"86180","26436839","-7545347992112963689","-8452105667297239800"
"86181","26436839","-7779356272733434204","-7301456665609536237"
"86182","26436839","-7545347992112963689","-7301456665609536237"
"86183","26436839","-7779356272733434204","4132264373299168049"
"86184","26436839","-7545347992112963689","4132264373299168049"
"86185","26436839","-7779356272733434204","-7834807474035995928"
"86186","26436839","-7545347992112963689","-7834807474035995928"
"86187","26436839","-7779356272733434204","-1865928165361602667"
"86188","26436839","-7545347992112963689","-1865928165361602667"
"86189","26436839","-7779356272733434204","3917765678622637228"
"86190","26436839","-7545347992112963689","3917765678622637228"
"86191","26436839","-7779356272733434204","403131557716472536"
"86192","26436839","-7545347992112963689","403131557716472536"
"86193","26436839","-7779356272733434204","-732275622284038880"
"86194","26436839","-7545347992112963689","-732275622284038880"
"86195","26436839","-7779356272733434204","-8898002303817868932"
"86196","26436839","-7545347992112963689","-8898002303817868932"
"86197","26436839","-7779356272733434204","8688036422249400362"
"86198","26436839","-7545347992112963689","8688036422249400362"
"86199","26436839","-7779356272733434204","-86966153371919246"
"86200","26436839","-7545347992112963689","-86966153371919246"
"86201","26436839","-7779356272733434204","-4563074862792510352"
"86202","26436839","-7545347992112963689","-4563074862792510352"
"86203","26436839","-7779356272733434204","-7588202384127220627"
"86204","26436839","-7545347992112963689","-7588202384127220627"
"86205","26436839","-7779356272733434204","-6964197756143129888"
"86206","26436839","-7545347992112963689","-6964197756143129888"
"86207","26436839","-7779356272733434204","-3150919541251910725"
"86208","26436839","-7545347992112963689","-3150919541251910725"
"86905","26733610","375196400634877094","-7922718891041875472"
"86913","26744767","-4170182944360082494","3891549488622286472"
"86914","26744767","-1446149640127887716","5724101407039976256"
"86915","26744767","-1051670365943237645","3483465440305627661"
"86916","26744767","7796681219901118741","-3590256302644951316"
"86917","26744767","-4251845893617507481","6096077493310627138"
"87372","26858309","8507750539885563380","3804306689269536534"
"87373","26858309","4817139587086078689","3804306689269536534"
"87374","26858309","4817139587086078689","-8627475029164210323"
"87375","26858309","4817139587086078689","9100315485080262788"
"87376","26858309","4817139587086078689","2131645766712061527"
"87514","26893061","-9111931341780307576","-6390143014123480697"
"87515","26893061","4496191920649739347","-6390143014123480697"
"87516","26893061","9033695744972072993","-6390143014123480697"
"87517","26893061","-8188638720577279163","-6390143014123480697"
"87518","26893061","-2531875720891133112","-6390143014123480697"
"87853","26989080","375196400634877094","5536078391277167944"
"87854","26989080","375196400634877094","-6479177393439563032"
"87855","26989080","4977878176498985760","6054942937770642038"
"87983","27028870","9140514953477728134","-7216116364198123046"
"87984","27028870","9140514953477728134","-6083430759087918359"
"88061","27036042","4496191920649739347","-3681719467036514282"
"88062","27036042","4496191920649739347","-3681719467036514282"
"88222","27081038","-7545347992112963689","3162786446906477157"
"88363","27109508","4496191920649739347","7057200899772785291"
"88364","27109508","-2265770499832369487","7057200899772785291"
"88365","27109508","-8939608412306483495","7057200899772785291"
"88366","27109508","-2109470401482526186","7057200899772785291"
"88367","27109508","-2200566318786854020","7057200899772785291"
"88368","27109508","4496191920649739347","-6257322556513960002"
"88369","27109508","-2265770499832369487","-6257322556513960002"
"88370","27109508","-8939608412306483495","-6257322556513960002"
"88371","27109508","-2109470401482526186","-6257322556513960002"
"88372","27109508","-2200566318786854020","-6257322556513960002"
"88373","27109508","4496191920649739347","4949518565740680060"
"88374","27109508","-2265770499832369487","4949518565740680060"
"88375","27109508","-8939608412306483495","4949518565740680060"
"88376","27109508","-2109470401482526186","4949518565740680060"
"88377","27109508","-2200566318786854020","4949518565740680060"
"88378","27109508","4496191920649739347","8368493177956110740"
"88379","27109508","-2265770499832369487","8368493177956110740"
"88380","27109508","-8939608412306483495","8368493177956110740"
"88381","27109508","-2109470401482526186","8368493177956110740"
"88382","27109508","-2200566318786854020","8368493177956110740"
"88383","27114443","6710700564871770653","3981538951477565111"
"88438","27118403","3420739253403379952","9088865850712551161"
"88439","27118403","3420739253403379952","5251233321817222374"
"88453","27129155","2440327587014975898","7052893636395061973"
"88531","27137475","963155521800006415","7665976553575355703"
"88532","27137475","-2531875720891133112","7665976553575355703"
"88533","27137475","4496191920649739347","2277073691551812866"
"88593","27145281","4496191920649739347","-3422479174796088778"
"88594","27145281","-910409836652376082","-3422479174796088778"
"88627","27157619","4496191920649739347","-4209942049145233504"
"88628","27157619","-595680398785564689","-4209942049145233504"
"88629","27157619","4138631179547403938","-6421831433605486762"
"88630","27157619","8171694481960509149","108085853077470225"
"88631","27157619","4496191920649739347","108085853077470225"
"88632","27157619","-4169215600128704571","108085853077470225"
"88635","27159593","375196400634877094","4900126377957793491"
"88636","27159593","375196400634877094","862361114644015943"
"88637","27159593","375196400634877094","443848327819137812"
"88638","27159593","375196400634877094","-8897119537686986438"
"88842","27174491","-8015618763951062393","-6195805560231552846"
"88843","27174491","778593712176295517","-6195805560231552846"
"88959","27211267","5039342224281592929","-800659689219610361"
"88960","27211268","7158737734176060100","-4382916669220838228"
"88961","27211268","-150742751759308095","8402354262327958491"
"88962","27211268","-150742751759308095","-6426247625480517468"
"88963","27211268","-150742751759308095","-7329013516749237851"
"88964","27211268","-150742751759308095","8519529802599800317"
"88965","27211269","-150742751759308095","3303681828928339709"
"88966","27211269","-3801419600830199048","3303681828928339709"
"88967","27211269","-5052347787814934214","-6276606724308715807"
"88968","27211269","-3801419600830199048","-6276606724308715807"
"88969","27211269","-5052347787814934214","3959319250503540706"
"88970","27211269","-3801419600830199048","3959319250503540706"
"88971","27211269","-5052347787814934214","4220995459433137566"
"88972","27211269","-3801419600830199048","4220995459433137566"
"88973","27211269","-5052347787814934214","-7648338950413361994"
"88974","27211269","-3801419600830199048","-7648338950413361994"
"88975","27211269","-5052347787814934214","-7622154273240500336"
"88976","27211269","-3801419600830199048","-7622154273240500336"
"88977","27211269","-5052347787814934214","-2080994550394489034"
"88978","27211269","-3801419600830199048","-2080994550394489034"
"89000","27221729","-1014147375867388215","3493514547331037362"
"89001","27221729","5510460828863833540","3493514547331037362"
"89002","27221729","4632477083328856853","3493514547331037362"
"89003","27221729","5829712284417423553","3493514547331037362"
"89004","27221729","-6669128456047834903","3493514547331037362"
"89005","27221729","-290649908450582724","3493514547331037362"
"89006","27221729","-290649908450582724","1367645691365341118"
"89007","27221729","5510460828863833540","1367645691365341118"
"89008","27221729","5829712284417423553","-1352472139412417435"
"89009","27221729","5510460828863833540","-1352472139412417435"
"89010","27221729","4632477083328856853","-1352472139412417435"
"89011","27221729","-6669128456047834903","-1352472139412417435"
"89012","27221729","-290649908450582724","-1352472139412417435"
"89013","27221729","-290649908450582724","-584173073577998456"
"89014","27221729","5510460828863833540","-584173073577998456"
"89015","27221729","4632477083328856853","-584173073577998456"
"89016","27221729","5829712284417423553","-584173073577998456"
"89017","27221729","-6669128456047834903","-584173073577998456"
"89018","27221729","-290649908450582724","-3586416418257805002"
"89019","27221729","5510460828863833540","-3586416418257805002"
"89020","27221729","4632477083328856853","-3586416418257805002"
